Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/2           boost::shared_ptr<boost::exception_detail::clone_base const>::shared_ptr<boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_> >(boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_>*) [517]
                0.00    0.00       1/2           boost::shared_ptr<boost::exception_detail::clone_base const>::shared_ptr<boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_> >(boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_>*) [518]
[460]    0.0    0.00    0.00       2         boost::detail::shared_count::shared_count() [460]
-----------------------------------------------
                0.00    0.00       1/2           boost::detail::sp_counted_impl_p<boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_> >::sp_counted_impl_p(boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_>*) [541]
                0.00    0.00       1/2           boost::detail::sp_counted_impl_p<boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_> >::sp_counted_impl_p(boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_>*) [542]
[461]    0.0    0.00    0.00       2         boost::detail::sp_counted_base::sp_counted_base() [461]
-----------------------------------------------
                0.00    0.00       1/2           void boost::detail::sp_pointer_construct<boost::exception_detail::clone_base const, boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_> >(boost::shared_ptr<boost::exception_detail::clone_base const>*, boost::exception_detail::clone_impl<boost::exception_detail::bad_alloc_>*, boost::detail::shared_count&) [543]
                0.00    0.00       1/2           void boost::detail::sp_pointer_construct<boost::exception_detail::clone_base const, boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_> >(boost::shared_ptr<boost::exception_detail::clone_base const>*, boost::exception_detail::clone_impl<boost::exception_detail::bad_exception_>*, boost::detail::shared_count&) [544]
[462]    0.0    0.00    0.00       2         boost::detail::sp_enable_shared_from_this(...) [462]
-----------------------------------------------
                0.00    0.00       1/2           boost::exception_detail::bad_alloc_::bad_alloc_() [519]
                0.00    0.00       1/2           boost::exception_detail::bad_exception_::bad_exception_() [532]
[463]    0.0    0.00    0.00       2         boost::exception::exception() [463]
                0.00    0.00       2/4           boost::exception_detail::refcount_ptr<boost::exception_detail::error_info_container>::refcount_ptr() [420]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<ndn::Interest*>::allocator<ndn::Interest>(std::allocator<ndn::Interest> const&) [475]
[464]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<ndn::Interest*>::new_allocator() [464]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<ndn::Interest*>::~allocator() [476]
[465]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<ndn::Interest*>::~new_allocator() [465]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator_traits<std::allocator<std::shared_ptr<ndn::Buffer const>*> >::deallocate(std::allocator<std::shared_ptr<ndn::Buffer const>*>&, std::shared_ptr<ndn::Buffer const>**, unsigned long) [495]
[466]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<std::shared_ptr<ndn::Buffer const>*>::deallocate(std::shared_ptr<ndn::Buffer const>**, unsigned long) [466]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator_traits<std::allocator<std::shared_ptr<ndn::Buffer const>*> >::allocate(std::allocator<std::shared_ptr<ndn::Buffer const>*>&, unsigned long) [496]
[467]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<std::shared_ptr<ndn::Buffer const>*>::allocate(unsigned long, void const*) [467]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<std::shared_ptr<ndn::Buffer const>*>::_M_max_size() const [472]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<std::shared_ptr<ndn::Buffer const> >::~allocator() [477]
[468]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<std::shared_ptr<ndn::Buffer const> >::~new_allocator() [468]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<std::_Rb_tree_node<std::pair<char const, char> > >::~allocator() [478]
[469]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<char const, char> > >::~new_allocator() [469]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<std::pair<char const, char> >::~allocator() [479]
[470]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<std::pair<char const, char> >::~new_allocator() [470]
-----------------------------------------------
                0.00    0.00       2/2           boost::exception_detail::copy_boost_exception(boost::exception*, boost::exception const*) [458]
[471]    0.0    0.00    0.00       2         boost::exception_detail::refcount_ptr<boost::exception_detail::error_info_container>::get() const [471]
-----------------------------------------------
                0.00    0.00       2/2           __gnu_cxx::new_allocator<std::shared_ptr<ndn::Buffer const>*>::allocate(unsigned long, void const*) [467]
[472]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<std::shared_ptr<ndn::Buffer const>*>::_M_max_size() const [472]
-----------------------------------------------
                0.00    0.00       1/2           std::_Deque_base<ndn::Interest, std::allocator<ndn::Interest> >::_M_deallocate_map(ndn::Interest**, unsigned long) [579]
                0.00    0.00       1/2           std::_Deque_base<ndn::Interest, std::allocator<ndn::Interest> >::_M_allocate_map(unsigned long) [575]
[473]    0.0    0.00    0.00       2         std::_Deque_base<ndn::Interest, std::allocator<ndn::Interest> >::_M_get_map_allocator() const [473]
                0.00    0.00       2/10002       std::_Deque_base<ndn::Interest, std::allocator<ndn::Interest> >::_M_get_Tp_allocator() const [148]
                0.00    0.00       2/2           std::allocator<ndn::Interest*>::allocator<ndn::Interest>(std::allocator<ndn::Interest> const&) [475]
-----------------------------------------------
                0.00    0.00       1/2           std::map<char, char, std::less<char>, std::allocator<std::pair<char const, char> > >::map(std::initializer_list<std::pair<char const, char> >, std::less<char> const&, std::allocator<std::pair<char const, char> > const&) [598]
                0.00    0.00       1/2           std::initializer_list<std::pair<char const, char> >::end() const [562]
[474]    0.0    0.00    0.00       2         std::initializer_list<std::pair<char const, char> >::begin() const [474]
-----------------------------------------------
                0.00    0.00       2/2           std::_Deque_base<ndn::Interest, std::allocator<ndn::Interest> >::_M_get_map_allocator() const [473]
[475]    0.0    0.00    0.00       2         std::allocator<ndn::Interest*>::allocator<ndn::Interest>(std::allocator<ndn::Interest> const&) [475]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<ndn::Interest*>::new_allocator() [464]
-----------------------------------------------
                0.00    0.00       1/2           std::_Deque_base<ndn::Interest, std::allocator<ndn::Interest> >::_M_deallocate_map(ndn::Interest**, unsigned long) [579]
                0.00    0.00       1/2           std::_Deque_base<ndn::Interest, std::allocator<ndn::Interest> >::_M_allocate_map(unsigned long) [575]
[476]    0.0    0.00    0.00       2         std::allocator<ndn::Interest*>::~allocator() [476]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<ndn::Interest*>::~new_allocator() [465]
-----------------------------------------------
                0.00    0.00       2/2           std::_Deque_base<std::shared_ptr<ndn::Buffer const>, std::allocator<std::shared_ptr<ndn::Buffer const> > >::_Deque_impl::~_Deque_impl() [485]
[477]    0.0    0.00    0.00       2         std::allocator<std::shared_ptr<ndn::Buffer const> >::~allocator() [477]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<std::shared_ptr<ndn::Buffer const> >::~new_allocator() [468]
-----------------------------------------------
                0.00    0.00       1/2           std::_Rb_tree<char, std::pair<char const, char>, std::_Select1st<std::pair<char const, char> >, std::less<char>, std::allocator<std::pair<char const, char> > >::_Rb_tree_impl<std::less<char>, true>::~_Rb_tree_impl() [613]
                0.00    0.00       1/2           std::_Rb_tree<char, std::pair<char const, char>, std::_Select1st<std::pair<char const, char> >, std::less<char>, std::allocator<std::pair<char const, char> > >::_Rb_tree(std::less<char> const&, std::allocator<std::pair<char const, char> > const&) [616]
[478]    0.0    0.00    0.00       2         std::allocator<std::_Rb_tree_node<std::pair<char const, char> > >::~allocator() [478]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<char const, char> > >::~new_allocator() [469]
-----------------------------------------------
                0.00    0.00       1/2           hexize(char*, int, char*) [512]
                0.00    0.00       1/2           std::map<char, char, std::less<char>, std::allocator<std::pair<char const, char> > >::map(std::initializer_list<std::pair<char const, char> >, std::less<char> const&, std::allocator<std::pair<char const, char> > const&) [598]
[479]    0.0    0.00    0.00       2         std::allocator<std::pair<char const, char> >::~allocator() [479]
                0.00    0.00       2/2           __gnu_cxx::new_allocator<std::pair<char const, char> >::~new_allocator() [470]
-----------------------------------------------
                0.00    0.00       2/2           std::_Deque_base<ndn::Block, std::allocator<ndn::Block> >::_Deque_base(std::_Deque_base<ndn::Block, std::allocator<ndn::Block> >&&) [484]
